institution,plate,fragment,side,filename
IAA,24,5,R,P24-Fg005-R-C01-R01-D30122014-T103055-MLIR _026.jpg
IAA,24,5,R,P24-Fg005-R-C01-R01-D30122014-T103115-MLIR _028.jpg
IAA,24,5,R,P24_Rec-Fg005-R-C01-R01-D30122014-T102833-ML445_PSC.tif
IAA,24,5,R,P24_Rec-Fg005-R-C01-R01-D30122014-T102935-ML924_012.jpg
IAA,24,5,R,P24_Rec-Fg005-R-C01-R01-D30122014-T103055-MLIR_026.jpg
IAA,24,5,R,P24_Rec-Fg005-R-C01-R01-D30122014-T103115-MLIR_028.jpg
IAA,24,5,V,P24-Fg005-V-C01-R01-D30122014-T103204-ML445 _PSC.tif
IAA,24,5,V,P24-Fg005-V-C01-R01-D30122014-T103307-ML924 _012.jpg
IAA,24,5,V,P24-Fg005-V-C01-R01-D30122014-T103426-MLIR _026.jpg
IAA,24,5,V,P24-Fg005-V-C01-R01-D30122014-T103447-MLIR _028.jpg
IAA,24,5,V,P24_Vrs-Fg005-V-C01-R01-D30122014-T103204-ML445_PSC.tif
IAA,24,5,V,P24_Vrs-Fg005-V-C01-R01-D30122014-T103307-ML924_012.jpg
IAA,24,5,V,P24_Vrs-Fg005-V-C01-R01-D30122014-T103426-MLIR_026.jpg
IAA,24,5,V,P24_Vrs-Fg005-V-C01-R01-D30122014-T103447-MLIR_028.jpg
IAA,24,6,R,P24-Fg006-R-C01-R01-D30122014-T103611-ML445 _PSC.tif
IAA,24,6,R,P24-Fg006-R-C01-R01-D30122014-T103713-ML924 _012.jpg
IAA,24,6,R,P24-Fg006-R-C01-R01-D30122014-T103833-MLIR _026.jpg
IAA,24,6,R,P24-Fg006-R-C01-R01-D30122014-T103853-MLIR _028.jpg
IAA,24,6,R,P24_Rec-Fg006-R-C01-R01-D30122014-T103611-ML445_PSC.tif
IAA,24,6,R,P24_Rec-Fg006-R-C01-R01-D30122014-T103713-ML924_012.jpg
IAA,24,6,R,P24_Rec-Fg006-R-C01-R01-D30122014-T103833-MLIR_026.jpg
IAA,24,6,R,P24_Rec-Fg006-R-C01-R01-D30122014-T103853-MLIR_028.jpg
IAA,24,6,V,P24-Fg006-V-C01-R01-D30122014-T104012-ML445 _PSC.tif
IAA,24,6,V,P24-Fg006-V-C01-R01-D30122014-T104115-ML924 _012.jpg
IAA,24,6,V,P24-Fg006-V-C01-R01-D30122014-T104234-MLIR _026.jpg
IAA,24,6,V,P24-Fg006-V-C01-R01-D30122014-T104255-MLIR _028.jpg
IAA,24,6,V,P24_Vrs-Fg006-V-C01-R01-D30122014-T104012-ML445_PSC.tif
IAA,24,6,V,P24_Vrs-Fg006-V-C01-R01-D30122014-T104115-ML924_012.jpg
IAA,24,6,V,P24_Vrs-Fg006-V-C01-R01-D30122014-T104234-MLIR_026.jpg
IAA,24,6,V,P24_Vrs-Fg006-V-C01-R01-D30122014-T104255-MLIR_028.jpg
IAA,24,7,R,P24-Fg007-R-C01-R01-D30122014-T104416-ML445 _PSC.tif
IAA,24,7,R,P24-Fg007-R-C01-R01-D30122014-T104519-ML924 _012.jpg
IAA,24,7,R,P24-Fg007-R-C01-R01-D30122014-T104638-MLIR _026.jpg
IAA,24,7,R,P24-Fg007-R-C01-R01-D30122014-T104659-MLIR _028.jpg
IAA,24,7,R,P24_Rec-Fg007-R-C01-R01-D30122014-T104416-ML445_PSC.tif
IAA,24,7,R,P24_Rec-Fg007-R-C01-R01-D30122014-T104519-ML924_012.jpg
IAA,24,7,R,P24_Rec-Fg007-R-C01-R01-D30122014-T104638-MLIR_026.jpg
IAA,24,7,R,P24_Rec-Fg007-R-C01-R01-D30122014-T104659-MLIR_028.jpg
IAA,24,7,V,P24-Fg007-V-C01-R01-D30122014-T110259-ML445 _PSC.tif
IAA,24,7,V,P24-Fg007-V-C01-R01-D30122014-T110403-ML924 _012.jpg
IAA,24,7,V,P24-Fg007-V-C01-R01-D30122014-T110523-MLIR _026.jpg
IAA,24,7,V,P24-Fg007-V-C01-R01-D30122014-T110544-MLIR _028.jpg
IAA,24,7,V,P24_Vrs-Fg007-V-C01-R01-D30122014-T110259-ML445_PSC.tif
IAA,24,7,V,P24_Vrs-Fg007-V-C01-R01-D30122014-T110403-ML924_012.jpg
IAA,24,7,V,P24_Vrs-Fg007-V-C01-R01-D30122014-T110523-MLIR_026.jpg
IAA,24,7,V,P24_Vrs-Fg007-V-C01-R01-D30122014-T110544-MLIR_028.jpg
IAA,24,8,R,P24-Fg008-R-C01-R01-D30122014-T112352-ML445 _PSC.tif
IAA,24,8,R,P24-Fg008-R-C01-R01-D30122014-T112455-ML924 _012.jpg
IAA,24,8,R,P24-Fg008-R-C01-R01-D30122014-T112614-MLIR _026.jpg
IAA,24,8,R,P24-Fg008-R-C01-R01-D30122014-T112634-MLIR _028.jpg
IAA,24,8,R,P24_Rec-Fg008-R-C01-R01-D30122014-T112352-ML445_PSC.tif
IAA,24,8,R,P24_Rec-Fg008-R-C01-R01-D30122014-T112455-ML924_012.jpg
IAA,24,8,R,P24_Rec-Fg008-R-C01-R01-D30122014-T112614-MLIR_026.jpg
IAA,24,8,R,P24_Rec-Fg008-R-C01-R01-D30122014-T112634-MLIR_028.jpg
IAA,24,8,V,P24-Fg008-V-C01-R01-D30122014-T112721-ML445 _PSC.tif
IAA,24,8,V,P24-Fg008-V-C01-R01-D30122014-T112823-ML924 _012.jpg
IAA,24,8,V,P24-Fg008-V-C01-R01-D30122014-T112942-MLIR _026.jpg
IAA,24,8,V,P24-Fg008-V-C01-R01-D30122014-T113003-MLIR _028.jpg
IAA,24,8,V,P24_Vrs-Fg008-V-C01-R01-D30122014-T112721-ML445_PSC.tif
IAA,24,8,V,P24_Vrs-Fg008-V-C01-R01-D30122014-T112823-ML924_012.jpg
IAA,24,8,V,P24_Vrs-Fg008-V-C01-R01-D30122014-T112942-MLIR_026.jpg
IAA,24,8,V,P24_Vrs-Fg008-V-C01-R01-D30122014-T113003-MLIR_028.jpg
IAA,24,9,R,P24-Fg009-R-C01-R01-D30122014-T113121-ML445 _PSC.tif
IAA,24,9,R,P24-Fg009-R-C01-R01-D30122014-T113223-ML924 _012.jpg
IAA,24,9,R,P24-Fg009-R-C01-R01-D30122014-T113342-MLIR _026.jpg
IAA,24,9,R,P24-Fg009-R-C01-R01-D30122014-T113403-MLIR _028.jpg
IAA,24,9,R,P24_Rec-Fg009-R-C01-R01-D30122014-T113121-ML445_PSC.tif
IAA,24,9,R,P24_Rec-Fg009-R-C01-R01-D30122014-T113223-ML924_012.jpg
IAA,24,9,R,P24_Rec-Fg009-R-C01-R01-D30122014-T113342-MLIR_026.jpg
IAA,24,9,R,P24_Rec-Fg009-R-C01-R01-D30122014-T113403-MLIR_028.jpg
IAA,24,9,V,P24-Fg009-V-C01-R01-D30122014-T113528-ML445 _PSC.tif
IAA,24,9,V,P24-Fg009-V-C01-R01-D30122014-T113630-ML924 _012.jpg
IAA,24,9,V,P24-Fg009-V-C01-R01-D30122014-T113749-MLIR _026.jpg
IAA,24,9,V,P24-Fg009-V-C01-R01-D30122014-T113810-MLIR _028.jpg
IAA,24,9,V,P24_Vrs-Fg009-V-C01-R01-D30122014-T113528-ML445_PSC.tif
IAA,24,9,V,P24_Vrs-Fg009-V-C01-R01-D30122014-T113630-ML924_012.jpg
IAA,24,9,V,P24_Vrs-Fg009-V-C01-R01-D30122014-T113749-MLIR_026.jpg
IAA,24,9,V,P24_Vrs-Fg009-V-C01-R01-D30122014-T113810-MLIR_028.jpg
IAA,245,2,R,P245-Fg002-R-C01-R01-D04062012-T122013-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,245,2,R,P245-Fg002-R-C01-R01-D04062012-T122122-LR924_012_F.jpg
IAA,245,2,R,P245-Fg002-R-C01-R01-D04062012-T122250-RLRK__026_F.jpg
IAA,245,2,R,P245-Fg002-R-C01-R01-D04062012-T122311-RRRK__028_F.jpg
IAA,245,2,R,P245-Fg002-R-C02-R01-D04062012-T122429-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,245,2,R,P245-Fg002-R-C02-R01-D04062012-T122538-LR924_012_F.jpg
IAA,245,2,R,P245-Fg002-R-C02-R01-D04062012-T122706-RLRK__026_F.jpg
IAA,245,2,R,P245-Fg002-R-C02-R01-D04062012-T122727-RRRK__028_F.jpg
IAA,245,2,V,P245-Fg002-V-C01-R01-D04062012-T122950-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,245,2,V,P245-Fg002-V-C01-R01-D04062012-T123100-LR924_012_F.jpg
IAA,245,2,V,P245-Fg002-V-C01-R01-D04062012-T123227-RLRK__026_F.jpg
IAA,245,2,V,P245-Fg002-V-C01-R01-D04062012-T123249-RRRK__028_F.jpg
IAA,245,2,V,P245-Fg002-V-C02-R01-D04062012-T123450-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,245,2,V,P245-Fg002-V-C02-R01-D04062012-T123600-LR924_012_F.jpg
IAA,245,2,V,P245-Fg002-V-C02-R01-D04062012-T123728-RLRK__026_F.jpg
IAA,245,2,V,P245-Fg002-V-C02-R01-D04062012-T123749-RRRK__028_F.jpg
IAA,246,3,R,246-Fg003-R-C01-R01-D27022012-T115106-LR445_ColorCal_both_110209.tif
IAA,246,3,R,246-Fg003-R-C01-R01-D27022012-T115215-LR924_012_F.jpg
IAA,246,3,R,246-Fg003-R-C01-R01-D27022012-T115343-RLRK__026_F.jpg
IAA,246,3,R,246-Fg003-R-C01-R01-D27022012-T115405-RRRK__028_F.jpg
IAA,246,3,R,246-Fg003-R-C02-R01-D27022012-T114517-LR445_ColorCal_both_110209.tif
IAA,246,3,R,246-Fg003-R-C02-R01-D27022012-T114627-LR924_012_F.jpg
IAA,246,3,R,246-Fg003-R-C02-R01-D27022012-T114754-RLRK__026_F.jpg
IAA,246,3,R,246-Fg003-R-C02-R01-D27022012-T114816-RRRK__028_F.jpg
IAA,246,3,V,246-Fg003-V-C01-R01-D27022012-T115553-LR445_ColorCal_both_110209.tif
IAA,246,3,V,246-Fg003-V-C01-R01-D27022012-T115702-LR924_012_F.jpg
IAA,246,3,V,246-Fg003-V-C01-R01-D27022012-T115830-RLRK__026_F.jpg
IAA,246,3,V,246-Fg003-V-C01-R01-D27022012-T115852-RRRK__028_F.jpg
IAA,246,3,V,246-Fg003-V-C02-R01-D27022012-T120013-LR445_ColorCal_both_110209.tif
IAA,246,3,V,246-Fg003-V-C02-R01-D27022012-T120122-LR924_012_F.jpg
IAA,246,3,V,246-Fg003-V-C02-R01-D27022012-T120249-RLRK__026_F.jpg
IAA,246,3,V,246-Fg003-V-C02-R01-D27022012-T120311-RRRK__028_F.jpg
IAA,249,4,R,249-Fg004-R-C01-R01-D07122011-T152646-LR445_ColorCal_both_110209.tif
IAA,249,4,R,249-Fg004-R-C01-R01-D07122011-T152754-LR924_012_F.jpg
IAA,249,4,R,249-Fg004-R-C01-R01-D07122011-T152921-RLRK__026_F.jpg
IAA,249,4,R,249-Fg004-R-C01-R01-D07122011-T152943-RRRK__028_F.jpg
IAA,249,4,R,P249-Fg004-R-C02-R02-D23072012-T110938-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,249,4,R,P249-Fg004-R-C02-R02-D23072012-T111047-LR924_012_F.jpg
IAA,249,4,R,P249-Fg004-R-C02-R02-D23072012-T111214-RLRK__026_F.jpg
IAA,249,4,R,P249-Fg004-R-C02-R02-D23072012-T111236-RRRK__028_F.jpg
IAA,25,1,R,P25-Fg001-R-C01-R01-D17022013-T124646-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,1,R,P25-Fg001-R-C01-R01-D17022013-T124754-LR924_012.jpg
IAA,25,1,R,P25-Fg001-R-C01-R01-D17022013-T124920-RLIR_026.jpg
IAA,25,1,R,P25-Fg001-R-C01-R01-D17022013-T124942-RRIR_028.jpg
IAA,25,1,R,P25_Rec-Fg001-R-C01-R01-D17022013-T124646-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,1,R,P25_Rec-Fg001-R-C01-R01-D17022013-T124754-LR924_012.jpg
IAA,25,1,R,P25_Rec-Fg001-R-C01-R01-D17022013-T124920-RLIR_026.jpg
IAA,25,1,R,P25_Rec-Fg001-R-C01-R01-D17022013-T124942-RRIR_028.jpg
IAA,25,1,V,P25-Fg001-V-C01-R01-D17022013-T125132-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,1,V,P25-Fg001-V-C01-R01-D17022013-T125240-LR924_012.jpg
IAA,25,1,V,P25-Fg001-V-C01-R01-D17022013-T125407-RLIR_026.jpg
IAA,25,1,V,P25-Fg001-V-C01-R01-D17022013-T125429-RRIR_028.jpg
IAA,25,1,V,P25_Vrs-Fg001-V-C01-R01-D17022013-T125132-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,1,V,P25_Vrs-Fg001-V-C01-R01-D17022013-T125240-LR924_012.jpg
IAA,25,1,V,P25_Vrs-Fg001-V-C01-R01-D17022013-T125407-RLIR_026.jpg
IAA,25,1,V,P25_Vrs-Fg001-V-C01-R01-D17022013-T125429-RRIR_028.jpg
IAA,25,10,R,P25-Fg010-R-C01-R01-D17022013-T142253-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,10,R,P25-Fg010-R-C01-R01-D17022013-T142402-LR924_012.jpg
IAA,25,10,R,P25-Fg010-R-C01-R01-D17022013-T142529-RLIR_026.jpg
IAA,25,10,R,P25-Fg010-R-C01-R01-D17022013-T142551-RRIR_028.jpg
IAA,25,10,R,P25_Rec-Fg010-R-C01-R01-D17022013-T142253-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,10,R,P25_Rec-Fg010-R-C01-R01-D17022013-T142402-LR924_012.jpg
IAA,25,10,R,P25_Rec-Fg010-R-C01-R01-D17022013-T142529-RLIR_026.jpg
IAA,25,10,R,P25_Rec-Fg010-R-C01-R01-D17022013-T142551-RRIR_028.jpg
IAA,25,10,V,P25-Fg010-V-C01-R01-D17022013-T142647-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,10,V,P25-Fg010-V-C01-R01-D17022013-T142756-LR924_012.jpg
IAA,25,10,V,P25-Fg010-V-C01-R01-D17022013-T142923-RLIR_026.jpg
IAA,25,10,V,P25-Fg010-V-C01-R01-D17022013-T142945-RRIR_028.jpg
IAA,25,10,V,P25_Vrs-Fg010-V-C01-R01-D17022013-T142647-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,10,V,P25_Vrs-Fg010-V-C01-R01-D17022013-T142756-LR924_012.jpg
IAA,25,10,V,P25_Vrs-Fg010-V-C01-R01-D17022013-T142923-RLIR_026.jpg
IAA,25,10,V,P25_Vrs-Fg010-V-C01-R01-D17022013-T142945-RRIR_028.jpg
IAA,25,11,R,P25-Fg011-R-C01-R01-D17022013-T143108-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,11,R,P25-Fg011-R-C01-R01-D17022013-T143217-LR924_012.jpg
IAA,25,11,R,P25-Fg011-R-C01-R01-D17022013-T143344-RLIR_026.jpg
IAA,25,11,R,P25-Fg011-R-C01-R01-D17022013-T143406-RRIR_028.jpg
IAA,25,11,R,P25_Rec-Fg011-R-C01-R01-D17022013-T143108-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,11,R,P25_Rec-Fg011-R-C01-R01-D17022013-T143217-LR924_012.jpg
IAA,25,11,R,P25_Rec-Fg011-R-C01-R01-D17022013-T143344-RLIR_026.jpg
IAA,25,11,R,P25_Rec-Fg011-R-C01-R01-D17022013-T143406-RRIR_028.jpg
IAA,25,11,V,P25-Fg011-V-C01-R01-D17022013-T143514-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,11,V,P25-Fg011-V-C01-R01-D17022013-T143623-LR924_012.jpg
IAA,25,11,V,P25-Fg011-V-C01-R01-D17022013-T143749-RLIR_026.jpg
IAA,25,11,V,P25-Fg011-V-C01-R01-D17022013-T143811-RRIR_028.jpg
IAA,25,11,V,P25_Vrs-Fg011-V-C01-R01-D17022013-T143514-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,11,V,P25_Vrs-Fg011-V-C01-R01-D17022013-T143623-LR924_012.jpg
IAA,25,11,V,P25_Vrs-Fg011-V-C01-R01-D17022013-T143749-RLIR_026.jpg
IAA,25,11,V,P25_Vrs-Fg011-V-C01-R01-D17022013-T143811-RRIR_028.jpg
IAA,25,12,R,P25-Fg012-R-C01-R01-D17022013-T144122-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,12,R,P25-Fg012-R-C01-R01-D17022013-T144231-LR924_012.jpg
IAA,25,12,R,P25-Fg012-R-C01-R01-D17022013-T144358-RLIR_026.jpg
IAA,25,12,R,P25-Fg012-R-C01-R01-D17022013-T144420-RRIR_028.jpg
IAA,25,12,R,P25_Rec-Fg012-R-C01-R01-D17022013-T144122-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,12,R,P25_Rec-Fg012-R-C01-R01-D17022013-T144231-LR924_012.jpg
IAA,25,12,R,P25_Rec-Fg012-R-C01-R01-D17022013-T144358-RLIR_026.jpg
IAA,25,12,R,P25_Rec-Fg012-R-C01-R01-D17022013-T144420-RRIR_028.jpg
IAA,25,12,V,P25-Fg012-V-C01-R01-D17022013-T144518-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,12,V,P25-Fg012-V-C01-R01-D17022013-T144627-LR924_012.jpg
IAA,25,12,V,P25-Fg012-V-C01-R01-D17022013-T144753-RLIR_026.jpg
IAA,25,12,V,P25-Fg012-V-C01-R01-D17022013-T144815-RRIR_028.jpg
IAA,25,12,V,P25_Vrs-Fg012-V-C01-R01-D17022013-T144518-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,12,V,P25_Vrs-Fg012-V-C01-R01-D17022013-T144627-LR924_012.jpg
IAA,25,12,V,P25_Vrs-Fg012-V-C01-R01-D17022013-T144753-RLIR_026.jpg
IAA,25,12,V,P25_Vrs-Fg012-V-C01-R01-D17022013-T144815-RRIR_028.jpg
IAA,25,13,R,P25-Fg013-R-C01-R01-D17022013-T144944-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,13,R,P25-Fg013-R-C01-R01-D17022013-T145052-LR924_012.jpg
IAA,25,13,R,P25-Fg013-R-C01-R01-D17022013-T145219-RLIR_026.jpg
IAA,25,13,R,P25-Fg013-R-C01-R01-D17022013-T145240-RRIR_028.jpg
IAA,25,13,R,P25_Rec-Fg013-R-C01-R01-D17022013-T144944-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,13,R,P25_Rec-Fg013-R-C01-R01-D17022013-T145052-LR924_012.jpg
IAA,25,13,R,P25_Rec-Fg013-R-C01-R01-D17022013-T145219-RLIR_026.jpg
IAA,25,13,R,P25_Rec-Fg013-R-C01-R01-D17022013-T145240-RRIR_028.jpg
IAA,25,13,V,P25-Fg013-V-C01-R01-D17022013-T145330-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,13,V,P25-Fg013-V-C01-R01-D17022013-T145439-LR924_012.jpg
IAA,25,13,V,P25-Fg013-V-C01-R01-D17022013-T145606-RLIR_026.jpg
IAA,25,13,V,P25-Fg013-V-C01-R01-D17022013-T145628-RRIR_028.jpg
IAA,25,13,V,P25_Vrs-Fg013-V-C01-R01-D17022013-T145330-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,13,V,P25_Vrs-Fg013-V-C01-R01-D17022013-T145439-LR924_012.jpg
IAA,25,13,V,P25_Vrs-Fg013-V-C01-R01-D17022013-T145606-RLIR_026.jpg
IAA,25,13,V,P25_Vrs-Fg013-V-C01-R01-D17022013-T145628-RRIR_028.jpg
IAA,25,14,R,P25-Fg014-R-C01-R01-D17022013-T145831-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,14,R,P25-Fg014-R-C01-R01-D17022013-T145940-LR924_012.jpg
IAA,25,14,R,P25-Fg014-R-C01-R01-D17022013-T150107-RLIR_026.jpg
IAA,25,14,R,P25-Fg014-R-C01-R01-D17022013-T150128-RRIR_028.jpg
IAA,25,14,R,P25_Rec-Fg014-R-C01-R01-D17022013-T145831-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,14,R,P25_Rec-Fg014-R-C01-R01-D17022013-T145940-LR924_012.jpg
IAA,25,14,R,P25_Rec-Fg014-R-C01-R01-D17022013-T150107-RLIR_026.jpg
IAA,25,14,R,P25_Rec-Fg014-R-C01-R01-D17022013-T150128-RRIR_028.jpg
IAA,25,14,V,P25-Fg014-V-C01-R01-D17022013-T150340-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,14,V,P25-Fg014-V-C01-R01-D17022013-T150449-LR924_012.jpg
IAA,25,14,V,P25-Fg014-V-C01-R01-D17022013-T150615-RLIR_026.jpg
IAA,25,14,V,P25-Fg014-V-C01-R01-D17022013-T150637-RRIR_028.jpg
IAA,25,14,V,P25_Vrs-Fg014-V-C01-R01-D17022013-T150340-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,14,V,P25_Vrs-Fg014-V-C01-R01-D17022013-T150449-LR924_012.jpg
IAA,25,14,V,P25_Vrs-Fg014-V-C01-R01-D17022013-T150615-RLIR_026.jpg
IAA,25,14,V,P25_Vrs-Fg014-V-C01-R01-D17022013-T150637-RRIR_028.jpg
IAA,25,15,R,P25-Fg015-R-C01-R01-D17022013-T151308-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,15,R,P25-Fg015-R-C01-R01-D17022013-T151417-LR924_012.jpg
IAA,25,15,R,P25-Fg015-R-C01-R01-D17022013-T151543-RLIR_026.jpg
IAA,25,15,R,P25-Fg015-R-C01-R01-D17022013-T151605-RRIR_028.jpg
IAA,25,15,R,P25_Rec-Fg015-R-C01-R01-D17022013-T151308-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,15,R,P25_Rec-Fg015-R-C01-R01-D17022013-T151417-LR924_012.jpg
IAA,25,15,R,P25_Rec-Fg015-R-C01-R01-D17022013-T151543-RLIR_026.jpg
IAA,25,15,R,P25_Rec-Fg015-R-C01-R01-D17022013-T151605-RRIR_028.jpg
IAA,25,15,V,P25-Fg015-V-C01-R01-D17022013-T151720-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,15,V,P25-Fg015-V-C01-R01-D17022013-T151829-LR924_012.jpg
IAA,25,15,V,P25-Fg015-V-C01-R01-D17022013-T151955-RLIR_026.jpg
IAA,25,15,V,P25-Fg015-V-C01-R01-D17022013-T152017-RRIR_028.jpg
IAA,25,15,V,P25_Vrs-Fg015-V-C01-R01-D17022013-T151720-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,15,V,P25_Vrs-Fg015-V-C01-R01-D17022013-T151829-LR924_012.jpg
IAA,25,15,V,P25_Vrs-Fg015-V-C01-R01-D17022013-T151955-RLIR_026.jpg
IAA,25,15,V,P25_Vrs-Fg015-V-C01-R01-D17022013-T152017-RRIR_028.jpg
IAA,25,16,R,P25-Fg016-R-C01-R01-D17022013-T152220-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,16,R,P25-Fg016-R-C01-R01-D17022013-T152329-LR924_012.jpg
IAA,25,16,R,P25-Fg016-R-C01-R01-D17022013-T152456-RLIR_026.jpg
IAA,25,16,R,P25-Fg016-R-C01-R01-D17022013-T152517-RRIR_028.jpg
IAA,25,16,R,P25_Rec-Fg016-R-C01-R01-D17022013-T152220-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,16,R,P25_Rec-Fg016-R-C01-R01-D17022013-T152329-LR924_012.jpg
IAA,25,16,R,P25_Rec-Fg016-R-C01-R01-D17022013-T152456-RLIR_026.jpg
IAA,25,16,R,P25_Rec-Fg016-R-C01-R01-D17022013-T152517-RRIR_028.jpg
IAA,25,16,V,P25-Fg016-V-C01-R01-D17022013-T152612-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,16,V,P25-Fg016-V-C01-R01-D17022013-T152721-LR924_012.jpg
IAA,25,16,V,P25-Fg016-V-C01-R01-D17022013-T152847-RLIR_026.jpg
IAA,25,16,V,P25-Fg016-V-C01-R01-D17022013-T152909-RRIR_028.jpg
IAA,25,16,V,P25_Vrs-Fg016-V-C01-R01-D17022013-T152612-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,16,V,P25_Vrs-Fg016-V-C01-R01-D17022013-T152721-LR924_012.jpg
IAA,25,16,V,P25_Vrs-Fg016-V-C01-R01-D17022013-T152847-RLIR_026.jpg
IAA,25,16,V,P25_Vrs-Fg016-V-C01-R01-D17022013-T152909-RRIR_028.jpg
IAA,25,17,R,P25-Fg017-R-C01-R01-D17022013-T153252-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,17,R,P25-Fg017-R-C01-R01-D17022013-T153401-LR924_012.jpg
IAA,25,17,R,P25-Fg017-R-C01-R01-D17022013-T153527-RLIR_026.jpg
IAA,25,17,R,P25-Fg017-R-C01-R01-D17022013-T153549-RRIR_028.jpg
IAA,25,17,R,P25_Rec-Fg017-R-C01-R01-D17022013-T153252-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,17,R,P25_Rec-Fg017-R-C01-R01-D17022013-T153401-LR924_012.jpg
IAA,25,17,R,P25_Rec-Fg017-R-C01-R01-D17022013-T153527-RLIR_026.jpg
IAA,25,17,R,P25_Rec-Fg017-R-C01-R01-D17022013-T153549-RRIR_028.jpg
IAA,25,17,V,P25-Fg017-V-C01-R01-D17022013-T153707-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,17,V,P25-Fg017-V-C01-R01-D17022013-T153815-LR924_012.jpg
IAA,25,17,V,P25-Fg017-V-C01-R01-D17022013-T153942-RLIR_026.jpg
IAA,25,17,V,P25-Fg017-V-C01-R01-D17022013-T154004-RRIR_028.jpg
IAA,25,17,V,P25_Vrs-Fg017-V-C01-R01-D17022013-T153707-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,17,V,P25_Vrs-Fg017-V-C01-R01-D17022013-T153815-LR924_012.jpg
IAA,25,17,V,P25_Vrs-Fg017-V-C01-R01-D17022013-T153942-RLIR_026.jpg
IAA,25,17,V,P25_Vrs-Fg017-V-C01-R01-D17022013-T154004-RRIR_028.jpg
IAA,25,18,R,P25-Fg018-R-C01-R01-D18022013-T093957-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,18,R,P25-Fg018-R-C01-R01-D18022013-T094105-LR924_012.jpg
IAA,25,18,R,P25-Fg018-R-C01-R01-D18022013-T094232-RLIR_026.jpg
IAA,25,18,R,P25-Fg018-R-C01-R01-D18022013-T094254-RRIR_028.jpg
IAA,25,18,R,P25_Rec-Fg018-R-C01-R01-D18022013-T093957-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,18,R,P25_Rec-Fg018-R-C01-R01-D18022013-T094105-LR924_012.jpg
IAA,25,18,R,P25_Rec-Fg018-R-C01-R01-D18022013-T094232-RLIR_026.jpg
IAA,25,18,R,P25_Rec-Fg018-R-C01-R01-D18022013-T094254-RRIR_028.jpg
IAA,25,18,V,P25-Fg018-V-C01-R01-D18022013-T094533-LR445_ColorCalData_IAA_Both_CC110304_110702.tif
IAA,25,18,V,P25-Fg018-V-C01-R01-D18022013-T094641-LR924_012.jpg
IAA,25,18,V,P25-Fg018-V-C01-R01-D18022013-T094806-RLIR_026.jpg
IAA,25,18,V,P25-Fg018-V-C01-R01-D18022013-T094828-RRIR_028.jpg
